date,name,description,importance,unemployment_rate,unemployment_rate_6m,unemployment_rate_12m,unemployment_rate_18m,unemployment_rate_24m,gdp,gdp_6m,gdp_12m,gdp_18m,gdp_24m,cpi,cpi_6m,cpi_12m,cpi_18m,cpi_24m,oil_price,oil_price_6m,oil_price_12m,oil_price_18m,oil_price_24m
2016-06-23,Brexit Referendum (2016),"The United Kingdom's vote to leave the European Union, causing significant economic uncertainty and changes in international trade.",5,4.9,-0.20000000000000018,-0.6000000000000005,-0.8000000000000007,-0.9000000000000004,19062.709,241.64300000000003,444.2400000000016,819.643,1087.7669999999998,2.563629,0.021656999999999815,-0.44152000000000013,-0.44644300000000037,-0.011732000000000298,48.76,3.210000000000001,-3.5799999999999983,9.120000000000005,19.110000000000007
2020-01-01,COVID-19 Pandemic (2020),"The global pandemic leading to health, economic crises, and significant shifts in work and commerce.",5,3.6,7.4,3.1,2.3000000000000003,0.2999999999999998,20693.238,-1636.6210000000028,78.4529999999977,695.7669999999998,1267.1499999999978,2.790484,-0.7969400000000002,-1.1898130000000002,-0.23233900000000007,0.6659739999999998,57.52,-19.21,-10.5,13.859999999999992,14.18999999999999
2021-01-01,Supply Chain Crisis (2021),"Disruptions in global supply chains exacerbated by the COVID-19 pandemic, leading to economic challenges worldwide.",4,6.4,-0.5,-2.4000000000000004,-2.8000000000000003,-3.0000000000000004,21058.379,330.6260000000002,845.4709999999977,860.8430000000008,1345.0560000000005,1.400569,1.1575760000000002,2.5649290000000002,3.995761,5.086985,52.0,19.379999999999995,31.22,62.84,26.120000000000005
2022-02-24,The Ukraine War (2022-Present),"Current conflict impacting global energy prices, food security, and economic stability in Europe and beyond.",5,3.8,-0.19999999999999973,-0.19999999999999973,0.0,0.10000000000000009,21903.85,162.9340000000011,499.58500000000276,877.0830000000024,1149.6949999999997,4.280304,1.6710079999999996,2.2446960000000002,0.891921,0.12279839799999959,91.64,2.030000000000001,-14.810000000000002,-10.25,-14.39
2018-01-01,U.S.-China Trade War (2018-Present),Trade tensions between the U.S. and China affecting global trade patterns and economic relations.,4,4.0,0.0,0.0,-0.3999999999999999,-0.3999999999999999,20044.077,106.39899999999761,387.5639999999985,558.1980000000003,649.1610000000001,2.157823,0.3940739999999998,0.21723099999999995,0.23477399999999982,0.6326610000000001,63.7,4.170000000000002,-12.32,-9.040000000000006,-6.18
2007-12-01,The Great Recession (2007-2009),A major global economic downturn leading to massive unemployment and economic policy changes worldwide.,5,5.0,0.40000000000000036,1.7999999999999998,4.4,4.9,16915.191,28.100000000002183,-429.84100000000035,-646.0459999999985,-412.4369999999981,2.712396,0.08064699999999991,0.06470500000000001,-0.4385810000000001,-1.350827,91.73,33.66,-34.290000000000006,-32.57000000000001,-13.650000000000006
2000-01-01,The 2000 Dot-com Bubble Burst,The collapse of internet-based stocks leading to significant losses in the tech sector and affecting investment strategies.,5,4.0,0.0,-0.10000000000000009,0.5,1.7000000000000002,13878.147,252.7609999999986,351.6179999999986,393.54699999999866,375.4269999999997,2.335519,0.3659729999999999,0.6365699999999999,0.8651,1.2294019999999999,27.18,4.649999999999999,1.2800000000000011,0.4200000000000017,-7.850000000000001
2001-12-02,The Enron Scandal (2001),Corporate fraud that led to the bankruptcy of Enron and significant impacts on corporate governance and regulations.,4,5.7,0.09999999999999964,0.2999999999999998,0.39999999999999947,0.0,14253.574,207.27399999999943,284.0059999999994,489.9929999999986,909.1859999999997,3.564921,-0.1127889999999998,-0.7727569999999999,-1.226333,-1.597154,19.33,7.690000000000001,10.090000000000003,8.810000000000002,12.82
2008-09-15,The Lehman Brothers Bankruptcy (2008),The bankruptcy of Lehman Brothers signifying the peak of the global financial crisis and leading to nationwide economic discouragement.,5,6.1,2.5999999999999996,3.700000000000001,3.8000000000000007,3.4000000000000004,16854.295,-556.0329999999976,-528.0139999999974,-271.5849999999991,17.971000000001368,3.071629,-0.633928,-1.4687830000000002,-2.1461266,-2.4077605,103.9,-55.92000000000001,-34.44000000000001,-22.66000000000001,-28.590000000000003
2009-02-17,The Recovery Act (2009),"U.S. government intervention to stimulate the economy following the crisis, impacting various sectors and employment.",4,8.3,1.299999999999999,1.5,1.1999999999999993,0.6999999999999993,16298.262,28.019000000000233,284.4479999999985,574.003999999999,622.3700000000008,2.54257,-0.785523,-1.493886,-1.8514542,-1.424741,39.16,31.900000000000006,37.260000000000005,37.66,50.42
2008-10-03,The TARP Program (2008),"The Troubled Asset Relief Program aimed to stabilize the financial sector during the crisis, influencing future regulatory frameworks.",4,6.5,2.5,3.5,3.4000000000000004,2.9000000000000004,16485.35,-216.2049999999981,17.40400000000227,257.8120000000017,475.51400000000285,2.922213,-0.5622990000000003,-1.4130110000000002,-2.0528000000000004,-2.2498786,76.65,-26.860000000000007,-0.8300000000000125,7.829999999999998,5.25
2020-07-01,The U.S.-Mexico-Canada Agreement (USMCA) (2020),"A trade agreement between the U.S., Canada, and Mexico replacing NAFTA, impacting trade patterns in North America.",4,10.2,-3.499999999999999,-4.799999999999999,-6.299999999999999,-6.699999999999999,20548.793,222.8979999999974,1022.627999999997,1411.5949999999975,1517.9909999999982,2.281283,-0.6806120000000002,0.04231399999999974,1.1751749999999999,3.3094469999999996,40.71,6.310000000000002,31.779999999999994,30.999999999999993,60.910000000000004
2010-01-01,The European Sovereign Debt Crisis (2010-2012),"Economic turmoil in Europe due to excessive debt levels, leading to bailouts and fiscal policy reassessments.",5,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2001-01-01,The Rise of BRICS (2001),The creation of the BRICS economic group impacted global economic influence and trade relations.,4,4.2,0.2999999999999998,1.5,1.5999999999999996,1.5999999999999996,14183.12,88.5739999999987,189.66499999999905,277.72799999999916,431.0209999999988,2.878468,0.3221510000000003,0.678995,0.3632240000000002,-0.10030899999999976,29.58,-1.9799999999999969,-9.909999999999997,-4.059999999999999,3.3599999999999994
2001-12-11,China's Accession to WTO (2001),China joining the World Trade Organization significantly changed global trade relations and policies.,5,5.7,0.09999999999999964,0.2999999999999998,0.5999999999999996,0.0,14253.574,207.27399999999943,284.0059999999994,489.9929999999986,909.1859999999997,3.564921,-0.323229,-0.7727569999999999,-1.3032240000000002,-1.597154,19.33,6.190000000000001,10.090000000000003,11.39,12.82
2000-01-01,The Hyperinflation in Zimbabwe (2000s),A period of economic crisis marked by extreme hyperinflation affecting the economy and social stability.,4,4.0,0.0,-0.10000000000000009,0.5,1.7000000000000002,13878.147,252.7609999999986,351.6179999999986,393.54699999999866,375.4269999999997,2.335519,0.3659729999999999,0.6365699999999999,0.8651,1.2294019999999999,27.18,4.649999999999999,1.2800000000000011,0.4200000000000017,-7.850000000000001
2011-03-15,The Civil War in Syria (2011-Present),Conflict leading to significant humanitarian and economic impacts on Syria and its neighboring countries.,5,9.0,0.0,-0.8000000000000007,-1.2000000000000002,-1.5,16920.632,110.68099999999686,446.377999999997,549.018,741.768,1.179972,0.5415429999999999,0.9428270000000001,1.0392810000000001,0.9169509999999998,102.94,-17.33,3.25,-8.219999999999999,-9.89
1995-01-01,The Global Climate Change Conferences (1995-Present),"Ongoing international talks aimed at addressing climate change, with broad economic implications for industries and economies.",4,5.6,0.0,0.0,-0.2999999999999998,-0.1999999999999993,11319.951,33.77000000000044,294.46700000000055,488.1890000000003,717.8240000000005,3.144200833,0.18808264499999972,0.13287423099999973,-0.0924161950000002,-0.08777886300000004,17.99,0.43000000000000327,0.8900000000000006,2.460000000000001,7.400000000000002
2015-12-12,The Paris Agreement (2015),An agreement within the UN Framework Convention on Climate Change to combat climate change and its impacts on economies globally.,4,5.0,-0.09999999999999964,-0.2999999999999998,-0.7000000000000002,-0.9000000000000004,18892.206,170.5030000000006,412.14600000000064,614.7430000000022,990.1460000000006,2.437497,0.12613200000000013,0.14778899999999995,-0.315388,-0.32031100000000023,37.19,11.57,14.780000000000001,7.990000000000002,20.690000000000005
2004-05-01,The Expansion of the European Union (2004),"The accession of ten new countries impacting trade, governance, and the economic landscape in Europe.",4,5.6,-0.09999999999999964,-0.5,-0.5999999999999996,-1.0,15366.85,304.02999999999884,555.9319999999989,769.884,1029.3010000000013,2.228612,0.0007209999999999717,0.121699,0.08960599999999985,0.5497939999999999,40.28,12.850000000000001,9.549999999999997,22.089999999999996,30.659999999999997
2010-01-01,The Rise of Gig Economy (2010s),"A labor market characterized by short-term contracts and freelance work, fundamentally changing economic structures.",4,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2010-01-01,The Venezuelan Economic Crisis (2010s),A socio-economic crisis in Venezuela marked by hyperinflation and a decline in living standards.,5,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2012-03-15,The Trade Agreement between US and South Korea (2012),A free trade agreement affecting economic relations and trade flows between two major economies.,4,8.2,-0.39999999999999947,-0.6999999999999993,-0.9999999999999991,-1.4999999999999991,17367.01,102.64000000000306,295.39000000000306,493.4400000000023,586.9639999999999,2.122799,0.09645400000000004,-0.025876000000000232,-0.2345940000000002,-0.3013540000000001,106.19,-11.469999999999999,-13.14,0.10000000000000853,-5.390000000000001
2010-01-01,The Greek Debt Crisis (2010),A severe debt crisis in Greece that led to economic reforms and austerity measures affecting the EU's stability.,5,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2010-01-01,The Rise of Digital Currencies (2010s),Increase in popularity of cryptocurrencies impacting global finance and regulation policies.,4,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2018-05-30,The African Continental Free Trade Area (2018),"The agreement aimed to create a single market for goods and services across Africa, with significant economic implications.",4,3.8,0.0,-0.19999999999999973,-0.19999999999999973,9.399999999999999,20150.476,154.39800000000105,451.7990000000027,834.9720000000016,-1093.8590000000004,2.543212,-0.06679400000000024,-0.18230900000000005,0.22880900000000004,-0.5290720000000002,69.98,-13.020000000000003,-9.150000000000006,-12.950000000000003,-41.42
2010-01-01,The Shift toward Renewable Energy (2010s),A global trend towards renewable energy impacting industries and reducing reliance on fossil fuels.,4,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2020-01-15,The US-China Phase One Trade Agreement (2020),"A trade deal aimed at resolving ongoing trade disputes, impacting bilateral trade patterns significantly.",4,3.6,6.6,2.8000000000000003,1.8000000000000003,0.3999999999999999,20693.238,-144.4449999999997,365.1409999999996,878.1829999999973,1210.6119999999974,2.790484,-0.509201,-1.3899150000000002,-0.4668870000000003,1.175014,57.52,-16.810000000000002,-5.520000000000003,14.969999999999992,25.699999999999996
1990-01-01,The Canadian Housing Market Collapse (1990s),A significant crash in the Canadian housing market affecting the economy and policy changes in housing finance.,4,5.4,-0.20000000000000018,1.0,1.5,1.8999999999999995,10047.386,36.46899999999914,-95.47000000000116,-17.876000000000204,189.04899999999907,4.905908309,0.4647893639999996,0.9093821000000002,0.02874564000000035,-0.8535995630000004,22.641,-5.77,2.3180000000000014,-2.445999999999998,-3.820999999999998
1995-01-01,The Dot-com Bubble (1995-2000),Speculative bubble in internet-based companies; its burst influenced stock markets and investments in technology.,5,5.6,0.0,0.0,-0.2999999999999998,-0.1999999999999993,11319.951,33.77000000000044,294.46700000000055,488.1890000000003,717.8240000000005,3.144200833,0.18808264499999972,0.13287423099999973,-0.0924161950000002,-0.08777886300000004,17.99,0.43000000000000327,0.8900000000000006,2.460000000000001,7.400000000000002
2009-04-02,The 2008 G20 London Summit,A major meeting of world leaders addressing the financial crisis and coordinating economic recovery efforts globally.,4,9.0,0.8000000000000007,0.9000000000000004,0.5,0.09999999999999964,16269.145,57.13600000000042,474.0169999999998,603.1209999999992,765.969000000001,2.359914,-0.7570679999999999,-1.4905009999999999,-1.6960454999999999,-1.149619,49.79,19.669999999999995,34.690000000000005,25.520000000000003,60.25000000000001
2015-01-01,The European Refugee Crisis (2015-2016),"A humanitarian crisis with significant social and economic implications for Europe, affecting labor markets and public policies.",4,5.7,-0.40000000000000036,-0.9000000000000004,-0.7999999999999998,-1.0,18666.621,115.62199999999939,335.0689999999995,396.08799999999974,637.7309999999998,1.976365,0.127367,0.4845139999999999,0.5872640000000002,0.608921,47.22,12.600000000000001,-15.54,1.5399999999999991,4.75
2000-01-01,The United States' Trade Sanctions (Various),Sanctions imposed on various countries affecting global trade dynamics and economies.,4,4.0,0.0,-0.10000000000000009,0.5,1.7000000000000002,13878.147,252.7609999999986,351.6179999999986,393.54699999999866,375.4269999999997,2.335519,0.3659729999999999,0.6365699999999999,0.8651,1.2294019999999999,27.18,4.649999999999999,1.2800000000000011,0.4200000000000017,-7.850000000000001
2015-01-01,The Digital Silk Road Initiative (2015),China's strategy of expanding its digital infrastructure initiatives affecting global telecommunications and e-commerce.,4,5.7,-0.40000000000000036,-0.9000000000000004,-0.7999999999999998,-1.0,18666.621,115.62199999999939,335.0689999999995,396.08799999999974,637.7309999999998,1.976365,0.127367,0.4845139999999999,0.5872640000000002,0.608921,47.22,12.600000000000001,-15.54,1.5399999999999991,4.75
2010-01-01,The Rise of E-commerce (2010s),A significant shift towards online shopping impacting retail economies globally.,4,9.8,-0.40000000000000036,-0.7000000000000011,-0.7000000000000011,-1.5,16582.71,160.45200000000114,337.9220000000023,452.40400000000227,784.2999999999993,1.170764,-0.3927512999999999,-0.21676879999999987,0.12318600000000002,0.9425870000000003,78.22,-2.8700000000000045,11.200000000000003,18.070000000000007,22.019999999999996
2020-01-01,The Global Water Crisis (Present),Ongoing water shortages and quality issues affecting economies and livelihoods worldwide.,4,3.6,7.4,3.1,2.3000000000000003,0.2999999999999998,20693.238,-1636.6210000000028,78.4529999999977,695.7669999999998,1267.1499999999978,2.790484,-0.7969400000000002,-1.1898130000000002,-0.23233900000000007,0.6659739999999998,57.52,-19.21,-10.5,13.859999999999992,14.18999999999999
